house,apartment,townhouse,shop,department store,factory,warehouse,sedan,SUV,sports car,marine cargo,turboprop aircraft,light sport aircraft,property_value,claim_amount,pml,deductible,payment,water damage,theft,nat cat,fire,other,collision
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.299169855,-0.092421036,-0.306915384,0.009750528,-0.07501823,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.251459108,-0.093982501,-0.275731388,-0.153713139,-0.07514308,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.216566174,-0.090826965,-0.251743698,-0.174146098,-0.071433818,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.271397928,-0.093029681,-0.290124001,-0.112847223,-0.074486609,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.032132094,-0.09001906,-0.127007713,0.009750528,-0.072348044,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.371092025,-0.079588763,-0.357289532,-0.174146098,-0.058940733,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.315548171,-0.083813051,-0.318909229,-0.112847223,-0.064240829,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.084827545,-0.085736806,-0.162989248,-0.153713139,-0.065976651,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.323381279,-0.088946685,-0.323706767,-0.112847223,-0.069947696,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.419514873,-0.084530383,-0.388473528,0.009750528,-0.066246489,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.161734421,-0.084653562,-0.215762164,-0.174146098,-0.064571078,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.275670532,-0.086504858,-0.29252277,0.009750528,-0.068441438,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.358274213,-0.086914244,-0.347694456,0.009750528,-0.068896537,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.163870723,-0.085186126,-0.215762164,-0.112847223,-0.065767225,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.270685827,-0.089392301,-0.287725233,-0.112847223,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.331214386,-0.084544875,-0.328504305,-0.174146098,-0.064450256,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.358274213,-0.086935982,-0.347694456,-0.153713139,-0.06730973,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.26356482,-0.093747013,-0.282927695,-0.112847223,-0.07528404,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.23223239,-0.083816674,-0.263737543,-0.112847223,-0.064244857,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.369667824,-0.085508564,-0.354890763,-0.112847223,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.235792893,-0.080643023,-0.266136312,-0.153713139,-0.060314086,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.211581469,-0.08366089,-0.249344929,-0.153713139,-0.063668934,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.176688535,-0.082385633,-0.22535724,0.009750528,-0.063862251,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.436605289,-0.091931946,-0.400467373,-0.174146098,-0.072662184,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.124705184,-0.089450267,-0.189375706,0.009750528,-0.071715738,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.142507702,-0.084845575,-0.201369551,-0.153713139,-0.064985904,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.383197737,-0.084378222,-0.364485839,0.009750528,-0.066077337,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.205884664,-0.076418735,-0.244547392,-0.153713139,-0.055618104,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.25288331,-0.091910208,-0.275731388,0.009750528,-0.074450362,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.305578761,-0.088819884,-0.311712922,-0.174146098,-0.069202622,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.080554941,-0.078748252,-0.160590479,0.009750528,-0.059818712,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.346168501,-0.089135075,-0.340498149,0.009750528,-0.071365351,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.270685827,-0.085693331,-0.287725233,-0.153713139,-0.065928322,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.245050202,-0.082947181,-0.27093385,-0.153713139,-0.062875531,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.344032199,-0.088135158,-0.33809938,-0.112847223,-0.069045552,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.413818067,-0.089591559,-0.386074759,-0.112847223,-0.070664579,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.106190566,-0.08100169,-0.177381861,0.009750528,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.17170383,-0.079088804,-0.222958471,0.009750528,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.363971018,-0.089087978,-0.352491994,0.009750528,-0.071312995,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.284927841,-0.079954675,-0.297320308,-0.174146098,-0.059347503,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.193066851,-0.080168425,-0.237351085,-0.112847223,-0.060189236,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.316260272,-0.092805062,-0.318909229,0.009750528,-0.075445137,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.361122616,-0.087367106,-0.350093225,-0.112847223,-0.068191737,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.292048848,-0.089011897,-0.302117846,-0.174146098,-0.069416076,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.214429872,-0.092156565,-0.251743698,-0.112847223,-0.073515998,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.323381279,-0.080146688,-0.323706767,-0.174146098,-0.059560957,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.351153206,-0.086975834,-0.342896918,-0.153713139,-0.067354032,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.173840132,-0.086439646,-0.222958471,-0.153713139,-0.066757972,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.158886018,-0.087095389,-0.213363395,-0.174146098,-0.067285566,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.331926487,-0.080950969,-0.330903073,-0.153713139,-0.060656417,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.145356105,-0.087367106,-0.20376832,-0.153713139,-0.067788994,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.277806834,-0.083928984,-0.29252277,-0.174146098,-0.063765593,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.343320098,-0.081193703,-0.33809938,-0.112847223,-0.061328998,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.246474404,-0.086160684,-0.273332619,-0.174146098,-0.066246489,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.277806834,-0.086186044,-0.29252277,0.009750528,-0.068087024,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.279943136,-0.080436519,-0.294921539,0.009750528,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.188082146,-0.079860479,-0.232553547,0.009750528,-0.061055133,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.420226973,-0.080201031,-0.388473528,0.009750528,-0.061433711,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.354001609,-0.087834458,-0.345295687,-0.174146098,-0.068107161,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.260716417,-0.081990738,-0.282927695,-0.153713139,-0.06181229,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.316972372,-0.092178302,-0.318909229,-0.153713139,-0.07313742,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.17170383,-0.085070194,-0.222958471,-0.112847223,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.451559404,-0.086338205,-0.410062449,0.009750528,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.420226973,-0.089595182,-0.388473528,-0.112847223,-0.070668606,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.072009733,-0.086439646,-0.155792941,-0.153713139,-0.066757972,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.195915254,-0.083465254,-0.237351085,-0.174146098,-0.063250082,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.209445167,-0.088722066,-0.246946161,-0.153713139,-0.069295253,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.445862599,-0.088160518,-0.40766368,-0.174146098,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.393879248,-0.083421779,-0.371682145,-0.112847223,-0.126271292,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.309139265,-0.079193868,-0.314111691,-0.112847223,-0.059105857,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.126129386,-0.088468464,-0.191774475,-0.153713139,-0.069013333,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.342607998,-0.084660807,-0.33809938,-0.174146098,-0.064579133,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11972048,-0.094848372,-0.186976937,-0.112847223,-0.076508378,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.162446521,-0.090381349,-0.215762164,-0.153713139,-0.071139815,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.23223239,-0.077886005,-0.263737543,0.009750528,-0.058860184,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.306290862,-0.083715233,-0.311712922,-0.174146098,-0.063527974,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3454564,-0.078893168,-0.33809938,-0.174146098,-0.058167466,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.220838778,-0.083733348,-0.254142467,-0.153713139,-0.063749483,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.378925133,-0.083204406,-0.36208707,-0.153713139,-0.063161478,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.370379925,-0.082729808,-0.354890763,-0.153713139,-0.062633885,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.291336747,-0.087939522,-0.302117846,0.009750528,-0.0700363,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.264989022,-0.088109798,-0.285326464,0.009750528,-0.070225589,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.217278275,-0.083063113,-0.251743698,-0.174146098,-0.062803037,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.190218448,-0.085595513,-0.234952316,0.009750528,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.195915254,-0.09024368,-0.237351085,-0.112847223,-0.071389516,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.306290862,-0.092692753,-0.311712922,-0.153713139,-0.073709315,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.299169855,-0.0889648,-0.306915384,-0.174146098,-0.069363719,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.260716417,-0.08596867,-0.282927695,0.009750528,-0.067845378,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.195915254,-0.088914079,-0.237351085,-0.153713139,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.196627355,-0.074248624,-0.239749854,-0.153713139,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.246474404,-0.083142817,-0.273332619,-0.153713139,-0.063093012,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.367531522,-0.084483286,-0.354890763,0.009750528,-0.126271292,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.175264334,-0.088932194,-0.22535724,0.009750528,-0.071139815,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.245762303,-0.091149402,-0.27093385,-0.174146098,-0.071792259,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.313411869,-0.088211239,-0.31651046,-0.174146098,-0.068526014,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.414530168,-0.09513458,-0.386074759,0.009750528,-0.078034774,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.321957077,-0.083425402,-0.323706767,-0.153713139,-0.063407151,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.146068205,-0.091359529,-0.20376832,0.009750528,-0.073838193,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.409545463,-0.089747344,-0.381277221,-0.112847223,-0.070837758,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3447443,-0.092986207,-0.33809938,-0.112847223,-0.07443828,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.213717771,-0.089696623,-0.249344929,-0.153713139,-0.070378631,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.363258918,-0.081092262,-0.350093225,-0.112847223,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.064176625,-0.087649691,-0.148596634,-0.112847223,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.423787477,-0.089660394,-0.390872297,0.009750528,-0.071949329,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.227247685,-0.085298436,-0.258940005,0.009750528,-0.067100304,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.255019612,-0.084182586,-0.278130157,-0.153713139,-0.064248884,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.159598119,-0.08119008,-0.213363395,-0.153713139,-0.060922228,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.260716417,-0.085356402,-0.282927695,-0.174146098,-0.0653524,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.380349334,-0.094196252,-0.36208707,-0.153713139,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.326941782,-0.082276946,-0.326105536,-0.174146098,-0.061929085,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.262140619,-0.088396006,-0.282927695,-0.174146098,-0.126271292,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.347592702,-0.084975999,-0.340498149,-0.112847223,-0.065533634,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.393879248,-0.092536968,-0.371682145,0.009750528,-0.075147107,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.364683119,-0.090218319,-0.352491994,0.009750528,-0.072569553,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16102232,-0.084457926,-0.215762164,-0.112847223,-0.064957712,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.349729005,-0.087957637,-0.342896918,-0.153713139,-0.068445465,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.129689889,-0.081686416,-0.194173244,-0.112847223,-0.061876728,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.411681765,-0.0857042,-0.38367599,0.009750528,-0.067551376,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.277094733,-0.08559189,-0.29252277,-0.112847223,-0.066218297,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.423787477,-0.085881721,-0.390872297,-0.112847223,-0.066540491,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.225111383,-0.090888554,-0.258940005,-0.153713139,-0.126271292,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.350441105,-0.075679665,-0.342896918,0.009750528,-0.05640748,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.339047494,-0.087845327,-0.335700611,0.009750528,-0.069931587,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.075570236,-0.085660725,-0.15819171,-0.174146098,-0.126271292,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.321244977,-0.081990738,-0.323706767,-0.174146098,-0.061610918,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.413105967,-0.079182999,-0.38367599,-0.153713139,-0.058691032,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.185233744,-0.081719022,-0.230154778,-0.174146098,-0.126271292,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.287776244,-0.08847571,-0.299719077,0.009750528,-0.126271292,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.298457754,-0.080153933,-0.306915384,-0.112847223,-0.060173126,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.227247685,-0.087751132,-0.258940005,0.009750528,-0.069826873,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.249322806,-0.092949978,-0.273332619,-0.153713139,-0.073995263,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.287064143,-0.094873732,-0.299719077,-0.112847223,-0.07653657,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.221550879,-0.086714986,-0.256541236,-0.153713139,-0.067064057,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.325517581,-0.081041541,-0.326105536,0.009750528,-0.062368075,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.230096087,-0.086222273,-0.261338774,0.009750528,-0.068127298,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.156037615,-0.091015355,-0.210964626,-0.153713139,-0.071844615,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.245050202,-0.085885344,-0.27093385,-0.174146098,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.33477489,-0.085287567,-0.330903073,-0.112847223,-0.065879993,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.279231036,-0.088765541,-0.294921539,0.009750528,-0.070954554,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.268549525,-0.091178385,-0.287725233,-0.153713139,-0.07202585,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.363971018,-0.082309552,-0.352491994,-0.112847223,-0.062569446,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.086251747,-0.081056033,-0.165388017,0.009750528,-0.062384184,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.32480548,-0.080407536,-0.326105536,-0.112847223,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.259292216,-0.078980117,-0.280528926,-0.174146098,-0.058264124,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.215854074,-0.085302059,-0.251743698,-0.153713139,-0.06549336,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.20161206,-0.083298601,-0.242148623,-0.112847223,-0.063668934,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.286352043,-0.08638168,-0.299719077,-0.112847223,-0.067096277,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.183809542,-0.087515644,-0.230154778,-0.153713139,-0.067954119,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.23294449,-0.095985959,-0.263737543,0.009750528,-0.07898122,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09978166,-0.086964965,-0.172584323,-0.112847223,-0.126271292,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.440877894,-0.085468712,-0.402866142,-0.174146098,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.261428518,-0.086943228,-0.282927695,0.009750528,-0.068928757,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.249322806,-0.094652736,-0.273332619,-0.153713139,-0.075888154,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.329078084,-0.089135075,-0.328504305,-0.153713139,-0.06975438,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.303442459,-0.086084603,-0.311712922,0.009750528,-0.067974256,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.260716417,-0.086841787,-0.282927695,-0.174146098,-0.067003646,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.126841486,-0.088729312,-0.191774475,-0.112847223,-0.069706051,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.179536938,-0.081809594,-0.227756009,0.009750528,-0.06322189,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.43731739,-0.083349322,-0.400467373,-0.174146098,-0.063121204,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.309851366,-0.089211156,-0.314111691,0.009750528,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.208020966,-0.074248624,-0.246946161,-0.174146098,-0.053004302,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.421651175,-0.083595678,-0.390872297,-0.174146098,-0.063395069,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.39672765,-0.085957802,-0.374080914,-0.174146098,-0.066020953,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.414530168,-0.090069781,-0.386074759,-0.174146098,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.154613414,-0.088015603,-0.210964626,-0.112847223,-0.068912647,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.339047494,-0.089885014,-0.335700611,-0.112847223,-0.0709908,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.257868015,-0.08803734,-0.280528926,-0.174146098,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.37536463,-0.083465254,-0.359688301,-0.174146098,-0.063250082,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.206596764,-0.083023262,-0.244547392,-0.153713139,-0.062960107,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.387470341,-0.088780032,-0.366884608,-0.174146098,-0.06915832,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.138947198,-0.080327832,-0.198970782,-0.153713139,-0.0599637,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.331214386,-0.0867331,-0.328504305,-0.174146098,-0.066882823,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.419514873,-0.080661138,-0.388473528,-0.174146098,-0.060132852,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.185945844,-0.084439811,-0.232553547,-0.153713139,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.368955723,-0.086023014,-0.354890763,-0.174146098,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-8.76E-05,-0.086787443,-0.105418793,-0.153713139,-0.067144606,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.29418515,-0.082066819,-0.304516615,-0.174146098,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.27353423,-0.093573115,-0.290124001,-0.153713139,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.257868015,-0.088674969,-0.280528926,-0.153713139,-0.069242896,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.244338101,-0.083305847,-0.27093385,-0.153713139,-0.118216434,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.260004317,-0.087127995,-0.280528926,-0.112847223,-0.067925927,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.270685827,-0.078041789,-0.287725233,-0.153713139,-0.057422392,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.33477489,-0.082548663,-0.330903073,-0.153713139,-0.062432514,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.325517581,-0.08200523,-0.326105536,-0.174146098,-0.061627028,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.162446521,-0.095033139,-0.215762164,-0.174146098,-0.076109663,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.374652529,-0.088298188,-0.359688301,-0.174146098,-0.068622672,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.128977789,-0.09083421,-0.194173244,-0.174146098,-0.126271292,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.268549525,-0.083189915,-0.287725233,-0.174146098,-0.062943997,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.415954369,-0.087906916,-0.386074759,-0.174146098,-0.06818771,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09978166,-0.082566778,-0.172584323,-0.112847223,-0.062855394,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,-0.288488345,-0.082461714,-0.299719077,-0.153713139,-0.062335855,0,0,0,1,0,0
